num_pushers,language,language_type,iso2_code,year,quarter
1840,C,programming,AR,2021,1
1757,C++,programming,AR,2021,1
1644,Makefile,programming,AR,2021,1
962,Objective-C,programming,AR,2021,1
961,Batchfile,programming,AR,2021,1
740,Kotlin,programming,AR,2021,1
735,Hack,programming,AR,2021,1
636,Go,programming,AR,2021,1
484,CMake,programming,AR,2021,1
469,Swift,programming,AR,2021,1
399,ASP.NET,programming,AR,2021,1
398,PowerShell,programming,AR,2021,1
355,R,programming,AR,2021,1
343,Vim Script,programming,AR,2021,1
331,Assembly,programming,AR,2021,1
310,Starlark,programming,AR,2021,1
301,TSQL,programming,AR,2021,1
299,Perl,programming,AR,2021,1
287,Dart,programming,AR,2021,1
248,ShaderLab,programming,AR,2021,1
236,Lua,programming,AR,2021,1
234,HLSL,programming,AR,2021,1
217,GLSL,programming,AR,2021,1
204,XSLT,programming,AR,2021,1
190,Smarty,programming,AR,2021,1
183,Gherkin,programming,AR,2021,1
173,Solidity,programming,AR,2021,1
167,Smalltalk,programming,AR,2021,1
157,CoffeeScript,programming,AR,2021,1
149,Rust,programming,AR,2021,1
139,HCL,programming,AR,2021,1
136,Haskell,programming,AR,2021,1
136,MATLAB,programming,AR,2021,1
121,M4,programming,AR,2021,1
120,PLpgSQL,programming,AR,2021,1
118,Groovy,programming,AR,2021,1
113,Yacc,programming,AR,2021,1
113,Scala,programming,AR,2021,1
7690,HTML,markup,AT,2021,1
5565,CSS,markup,AT,2021,1
1959,SCSS,markup,AT,2021,1
973,Jupyter Notebook,markup,AT,2021,1
581,TeX,markup,AT,2021,1
563,Vue,markup,AT,2021,1
465,Roff,markup,AT,2021,1
299,Less,markup,AT,2021,1
196,Handlebars,markup,AT,2021,1
148,Twig,markup,AT,2021,1
132,EJS,markup,AT,2021,1
130,Rich Text Format,markup,AT,2021,1
130,Blade,markup,AT,2021,1
128,Sass,markup,AT,2021,1
109,Mustache,markup,AT,2021,1
6541,JavaScript,programming,AT,2021,1
5347,Shell,programming,AT,2021,1
4706,Python,programming,AT,2021,1
3005,Java,programming,AT,2021,1
2406,Dockerfile,programming,AT,2021,1
2262,Makefile,programming,AT,2021,1
2241,C++,programming,AT,2021,1
2069,TypeScript,programming,AT,2021,1
2068,C,programming,AT,2021,1
1620,C#,programming,AT,2021,1
1528,Ruby,programming,AT,2021,1
1503,PHP,programming,AT,2021,1
1369,Batchfile,programming,AT,2021,1
1046,CMake,programming,AT,2021,1
929,Objective-C,programming,AT,2021,1
640,Go,programming,AT,2021,1
601,Perl,programming,AT,2021,1
601,Kotlin,programming,AT,2021,1
547,PowerShell,programming,AT,2021,1
531,R,programming,AT,2021,1
479,Assembly,programming,AT,2021,1
407,Swift,programming,AT,2021,1
384,Lua,programming,AT,2021,1
345,Vim Script,programming,AT,2021,1
327,Rust,programming,AT,2021,1
326,XSLT,programming,AT,2021,1
313,M4,programming,AT,2021,1
299,GLSL,programming,AT,2021,1
267,Smarty,programming,AT,2021,1
234,Groovy,programming,AT,2021,1
231,Hack,programming,AT,2021,1
221,MATLAB,programming,AT,2021,1
208,HLSL,programming,AT,2021,1
200,Awk,programming,AT,2021,1
192,ShaderLab,programming,AT,2021,1
190,QMake,programming,AT,2021,1
185,Emacs Lisp,programming,AT,2021,1
183,Scala,programming,AT,2021,1
177,Gherkin,programming,AT,2021,1
167,Dart,programming,AT,2021,1
165,Objective-C++,programming,AT,2021,1
157,Yacc,programming,AT,2021,1
148,Tcl,programming,AT,2021,1
138,sed,programming,AT,2021,1
133,PLpgSQL,programming,AT,2021,1
130,Lex,programming,AT,2021,1
129,ANTLR,programming,AT,2021,1
117,Cuda,programming,AT,2021,1
117,Starlark,programming,AT,2021,1
116,TSQL,programming,AT,2021,1
113,HCL,programming,AT,2021,1
109,NSIS,programming,AT,2021,1
107,Raku,programming,AT,2021,1
102,Haskell,programming,AT,2021,1
102,GDB,programming,AT,2021,1
101,ASP.NET,programming,AT,2021,1
23766,HTML,markup,AU,2021,1
17498,CSS,markup,AU,2021,1
5638,SCSS,markup,AU,2021,1
3001,Jupyter Notebook,markup,AU,2021,1
1233,Vue,markup,AU,2021,1
1127,TeX,markup,AU,2021,1
1068,Roff,markup,AU,2021,1
754,Less,markup,AU,2021,1
475,Handlebars,markup,AU,2021,1
375,EJS,markup,AU,2021,1
364,Pug,markup,AU,2021,1
359,Rich Text Format,markup,AU,2021,1
355,Blade,markup,AU,2021,1
327,Sass,markup,AU,2021,1
246,Mustache,markup,AU,2021,1
174,Twig,markup,AU,2021,1
167,Svelte,markup,AU,2021,1
146,Stylus,markup,AU,2021,1
114,Vim Snippet,markup,AU,2021,1
112,PostScript,markup,AU,2021,1
20519,JavaScript,programming,AU,2021,1
13957,Shell,programming,AU,2021,1
12759,Python,programming,AU,2021,1
5869,Dockerfile,programming,AU,2021,1
5331,Ruby,programming,AU,2021,1
5069,Makefile,programming,AU,2021,1
5015,TypeScript,programming,AU,2021,1
4555,Java,programming,AU,2021,1
4425,C++,programming,AU,2021,1
4312,C#,programming,AU,2021,1
4179,C,programming,AU,2021,1
2988,PHP,programming,AU,2021,1
2911,Batchfile,programming,AU,2021,1
1958,Objective-C,programming,AU,2021,1
1877,Go,programming,AU,2021,1
1791,PowerShell,programming,AU,2021,1
1653,CMake,programming,AU,2021,1
1562,R,programming,AU,2021,1
1322,Perl,programming,AU,2021,1
1156,Vim Script,programming,AU,2021,1
997,Assembly,programming,AU,2021,1
956,Swift,programming,AU,2021,1
911,Kotlin,programming,AU,2021,1
872,Lua,programming,AU,2021,1
795,Rust,programming,AU,2021,1
694,XSLT,programming,AU,2021,1
664,GLSL,programming,AU,2021,1
653,HCL,programming,AU,2021,1
633,ShaderLab,programming,AU,2021,1
624,HLSL,programming,AU,2021,1
621,M4,programming,AU,2021,1
563,MATLAB,programming,AU,2021,1
539,Smarty,programming,AU,2021,1
533,Hack,programming,AU,2021,1
489,Gherkin,programming,AU,2021,1
465,Emacs Lisp,programming,AU,2021,1
453,Groovy,programming,AU,2021,1
393,TSQL,programming,AU,2021,1
368,Starlark,programming,AU,2021,1
356,Awk,programming,AU,2021,1
355,Dart,programming,AU,2021,1
342,Scala,programming,AU,2021,1
336,ASP.NET,programming,AU,2021,1
333,Objective-C++,programming,AU,2021,1
322,Yacc,programming,AU,2021,1
314,Haskell,programming,AU,2021,1
303,CoffeeScript,programming,AU,2021,1
288,Nix,programming,AU,2021,1
286,PLpgSQL,programming,AU,2021,1
280,Fortran,programming,AU,2021,1
265,sed,programming,AU,2021,1
264,QMake,programming,AU,2021,1
242,Lex,programming,AU,2021,1
234,Smalltalk,programming,AU,2021,1
226,Scheme,programming,AU,2021,1
222,Pascal,programming,AU,2021,1
218,Solidity,programming,AU,2021,1
209,Mathematica,programming,AU,2021,1
194,Raku,programming,AU,2021,1
184,Clojure,programming,AU,2021,1
183,Inno Setup,programming,AU,2021,1
182,NSIS,programming,AU,2021,1
179,Tcl,programming,AU,2021,1
174,GDB,programming,AU,2021,1
172,Mako,programming,AU,2021,1
168,Cuda,programming,AU,2021,1
165,Julia,programming,AU,2021,1
151,Elixir,programming,AU,2021,1
149,VBA,programming,AU,2021,1
149,AutoHotkey,programming,AU,2021,1
148,Common Lisp,programming,AU,2021,1
147,VBScript,programming,AU,2021,1
141,Prolog,programming,AU,2021,1
140,F#,programming,AU,2021,1
137,SWIG,programming,AU,2021,1
129,NASL,programming,AU,2021,1
122,PLSQL,programming,AU,2021,1
120,Visual Basic .NET,programming,AU,2021,1
120,AppleScript,programming,AU,2021,1
119,Meson,programming,AU,2021,1
114,Processing,programming,AU,2021,1
110,FreeMarker,programming,AU,2021,1
110,DIGITAL Command Language,programming,AU,2021,1
108,GAP,programming,AU,2021,1
108,ANTLR,programming,AU,2021,1
107,OCaml,programming,AU,2021,1
107,Gnuplot,programming,AU,2021,1
106,Erlang,programming,AU,2021,1
105,D,programming,AU,2021,1
101,Puppet,programming,AU,2021,1
101,M,programming,AU,2021,1
1767,HTML,markup,AZ,2021,1
1342,CSS,markup,AZ,2021,1
537,SCSS,markup,AZ,2021,1
102,Vue,markup,AZ,2021,1
102,Jupyter Notebook,markup,AZ,2021,1
1345,JavaScript,programming,AZ,2021,1
547,Python,programming,AZ,2021,1
442,Shell,programming,AZ,2021,1
427,Java,programming,AZ,2021,1
380,C#,programming,AZ,2021,1
262,PHP,programming,AZ,2021,1
183,Ruby,programming,AZ,2021,1
174,TypeScript,programming,AZ,2021,1
168,Dockerfile,programming,AZ,2021,1
119,C++,programming,AZ,2021,1
2001,HTML,markup,BA,2021,1
1557,CSS,markup,BA,2021,1
393,SCSS,markup,BA,2021,1
155,Vue,markup,BA,2021,1
1676,JavaScript,programming,BA,2021,1
519,Shell,programming,BA,2021,1
494,Java,programming,BA,2021,1
403,C#,programming,BA,2021,1
352,PHP,programming,BA,2021,1
337,Python,programming,BA,2021,1
330,TypeScript,programming,BA,2021,1
211,Dockerfile,programming,BA,2021,1
198,C++,programming,BA,2021,1
184,Ruby,programming,BA,2021,1
146,C,programming,BA,2021,1
116,Makefile,programming,BA,2021,1
105,Objective-C,programming,BA,2021,1
103,Kotlin,programming,BA,2021,1
111,HTML,markup,BB,2021,1
20023,HTML,markup,BD,2021,1
16396,CSS,markup,BD,2021,1
3299,SCSS,markup,BD,2021,1
2227,Blade,markup,BD,2021,1
1683,Jupyter Notebook,markup,BD,2021,1
1583,Vue,markup,BD,2021,1
1081,Less,markup,BD,2021,1
205,EJS,markup,BD,2021,1
176,Handlebars,markup,BD,2021,1
172,TeX,markup,BD,2021,1
150,Roff,markup,BD,2021,1
150,Pug,markup,BD,2021,1
14077,JavaScript,programming,BD,2021,1
5684,PHP,programming,BD,2021,1
5125,Shell,programming,BD,2021,1
4744,Python,programming,BD,2021,1
3441,Java,programming,BD,2021,1
2289,C++,programming,BD,2021,1
2101,Hack,programming,BD,2021,1
1650,C,programming,BD,2021,1
1608,Ruby,programming,BD,2021,1
1425,C#,programming,BD,2021,1
1175,TypeScript,programming,BD,2021,1
940,Objective-C,programming,BD,2021,1
869,Kotlin,programming,BD,2021,1
808,Dockerfile,programming,BD,2021,1
735,Batchfile,programming,BD,2021,1
733,Swift,programming,BD,2021,1
700,Dart,programming,BD,2021,1
645,Makefile,programming,BD,2021,1
572,PowerShell,programming,BD,2021,1
348,Go,programming,BD,2021,1
310,ASP.NET,programming,BD,2021,1
190,Assembly,programming,BD,2021,1
177,CMake,programming,BD,2021,1
143,Perl,programming,BD,2021,1
138,MATLAB,programming,BD,2021,1
127,CoffeeScript,programming,BD,2021,1
124,Starlark,programming,BD,2021,1
121,Smarty,programming,BD,2021,1
117,Vim Script,programming,BD,2021,1
109,R,programming,BD,2021,1
102,TSQL,programming,BD,2021,1
10526,HTML,markup,BE,2021,1
7892,CSS,markup,BE,2021,1
2844,SCSS,markup,BE,2021,1
1199,Jupyter Notebook,markup,BE,2021,1
811,Vue,markup,BE,2021,1
712,TeX,markup,BE,2021,1
486,Less,markup,BE,2021,1
476,Roff,markup,BE,2021,1
465,Blade,markup,BE,2021,1
361,Twig,markup,BE,2021,1
227,Handlebars,markup,BE,2021,1
198,Sass,markup,BE,2021,1
177,EJS,markup,BE,2021,1
155,Rich Text Format,markup,BE,2021,1
139,Pug,markup,BE,2021,1
111,Mustache,markup,BE,2021,1
8902,JavaScript,programming,BE,2021,1
6260,Shell,programming,BE,2021,1
5513,Python,programming,BE,2021,1
2797,Java,programming,BE,2021,1
2668,Dockerfile,programming,BE,2021,1
2400,Makefile,programming,BE,2021,1
2347,PHP,programming,BE,2021,1
2174,TypeScript,programming,BE,2021,1
2105,C++,programming,BE,2021,1
2018,C,programming,BE,2021,1
1951,Ruby,programming,BE,2021,1
1926,C#,programming,BE,2021,1
1361,Batchfile,programming,BE,2021,1
790,Objective-C,programming,BE,2021,1
781,CMake,programming,BE,2021,1
669,PowerShell,programming,BE,2021,1
604,Go,programming,BE,2021,1
572,Perl,programming,BE,2021,1
564,R,programming,BE,2021,1
483,Hack,programming,BE,2021,1
466,Assembly,programming,BE,2021,1
458,Kotlin,programming,BE,2021,1
427,Vim Script,programming,BE,2021,1
384,XSLT,programming,BE,2021,1
376,Lua,programming,BE,2021,1
351,Swift,programming,BE,2021,1
288,MATLAB,programming,BE,2021,1
288,Rust,programming,BE,2021,1
281,Smarty,programming,BE,2021,1
245,M4,programming,BE,2021,1
236,GLSL,programming,BE,2021,1
222,ShaderLab,programming,BE,2021,1
221,HLSL,programming,BE,2021,1
220,Gherkin,programming,BE,2021,1
219,Dart,programming,BE,2021,1
207,Groovy,programming,BE,2021,1
204,TSQL,programming,BE,2021,1
182,HCL,programming,BE,2021,1
162,Scala,programming,BE,2021,1
161,Emacs Lisp,programming,BE,2021,1
154,Fortran,programming,BE,2021,1
147,Awk,programming,BE,2021,1
143,Tcl,programming,BE,2021,1
132,PLpgSQL,programming,BE,2021,1
130,ASP.NET,programming,BE,2021,1
130,Pascal,programming,BE,2021,1
123,Yacc,programming,BE,2021,1
118,QMake,programming,BE,2021,1
118,Haskell,programming,BE,2021,1
115,Nix,programming,BE,2021,1
113,NSIS,programming,BE,2021,1
111,Julia,programming,BE,2021,1
109,Raku,programming,BE,2021,1
106,sed,programming,BE,2021,1
106,Starlark,programming,BE,2021,1
103,Common Lisp,programming,BE,2021,1
139,HTML,markup,BF,2021,1
5800,HTML,markup,BG,2021,1
4545,CSS,markup,BG,2021,1
1390,SCSS,markup,BG,2021,1
362,Vue,markup,BG,2021,1
313,Handlebars,markup,BG,2021,1
233,Jupyter Notebook,markup,BG,2021,1
219,Less,markup,BG,2021,1
194,Blade,markup,BG,2021,1
159,Roff,markup,BG,2021,1
5301,JavaScript,programming,BG,2021,1
2224,Shell,programming,BG,2021,1
2029,Java,programming,BG,2021,1
2017,C#,programming,BG,2021,1
1875,Python,programming,BG,2021,1
1349,C++,programming,BG,2021,1
1162,TypeScript,programming,BG,2021,1
984,PHP,programming,BG,2021,1
949,Dockerfile,programming,BG,2021,1
938,C,programming,BG,2021,1
850,Ruby,programming,BG,2021,1
736,Makefile,programming,BG,2021,1
679,Batchfile,programming,BG,2021,1
360,Objective-C,programming,BG,2021,1
353,Go,programming,BG,2021,1
319,PowerShell,programming,BG,2021,1
286,CMake,programming,BG,2021,1
282,TSQL,programming,BG,2021,1
237,Kotlin,programming,BG,2021,1
182,Hack,programming,BG,2021,1
176,Swift,programming,BG,2021,1
166,Vim Script,programming,BG,2021,1
165,Perl,programming,BG,2021,1
156,Lua,programming,BG,2021,1
138,Gherkin,programming,BG,2021,1
132,Assembly,programming,BG,2021,1
122,Rust,programming,BG,2021,1
122,ASP.NET,programming,BG,2021,1
118,Smarty,programming,BG,2021,1
110,Smalltalk,programming,BG,2021,1
109,XSLT,programming,BG,2021,1
105,ShaderLab,programming,BG,2021,1
319,HTML,markup,BH,2021,1
223,CSS,markup,BH,2021,1
219,JavaScript,programming,BH,2021,1
117,Shell,programming,BH,2021,1
111,Python,programming,BH,2021,1
239,HTML,markup,BJ,2021,1
170,CSS,markup,BJ,2021,1
171,JavaScript,programming,BJ,2021,1
136,Shell,programming,BJ,2021,1
138,HTML,markup,BN,2021,1
1763,HTML,markup,BO,2021,1
1253,CSS,markup,BO,2021,1
387,SCSS,markup,BO,2021,1
285,Blade,markup,BO,2021,1
211,Vue,markup,BO,2021,1
1410,JavaScript,programming,BO,2021,1
715,Shell,programming,BO,2021,1
550,Java,programming,BO,2021,1
534,PHP,programming,BO,2021,1
378,TypeScript,programming,BO,2021,1
346,Python,programming,BO,2021,1
313,C#,programming,BO,2021,1
224,Ruby,programming,BO,2021,1
183,Objective-C,programming,BO,2021,1
167,Kotlin,programming,BO,2021,1
156,Dockerfile,programming,BO,2021,1
146,Hack,programming,BO,2021,1
137,Swift,programming,BO,2021,1
136,Dart,programming,BO,2021,1
125,C++,programming,BO,2021,1
94725,HTML,markup,BR,2021,1
72664,CSS,markup,BR,2021,1
18194,SCSS,markup,BR,2021,1
8076,Jupyter Notebook,markup,BR,2021,1
5847,Vue,markup,BR,2021,1
4062,Handlebars,markup,BR,2021,1
4028,Blade,markup,BR,2021,1
2385,Less,markup,BR,2021,1
1678,TeX,markup,BR,2021,1
1643,EJS,markup,BR,2021,1
1228,Roff,markup,BR,2021,1
966,Sass,markup,BR,2021,1
658,Pug,markup,BR,2021,1
383,Rich Text Format,markup,BR,2021,1
360,Stylus,markup,BR,2021,1
306,Twig,markup,BR,2021,1
306,Nunjucks,markup,BR,2021,1
233,Mustache,markup,BR,2021,1
213,Svelte,markup,BR,2021,1
199,Vim Snippet,markup,BR,2021,1
149,PostScript,markup,BR,2021,1
120,Haml,markup,BR,2021,1
85285,JavaScript,programming,BR,2021,1
34983,Shell,programming,BR,2021,1
33281,Java,programming,BR,2021,1
30191,TypeScript,programming,BR,2021,1
29956,Python,programming,BR,2021,1
15688,PHP,programming,BR,2021,1
14791,Ruby,programming,BR,2021,1
14286,Dockerfile,programming,BR,2021,1
13713,C#,programming,BR,2021,1
10105,Objective-C,programming,BR,2021,1
9871,C,programming,BR,2021,1
9515,C++,programming,BR,2021,1
8087,Makefile,programming,BR,2021,1
7475,Kotlin,programming,BR,2021,1
5506,Swift,programming,BR,2021,1
5245,Batchfile,programming,BR,2021,1
4645,Dart,programming,BR,2021,1
4495,Starlark,programming,BR,2021,1
4304,Hack,programming,BR,2021,1
3432,Go,programming,BR,2021,1
2728,PowerShell,programming,BR,2021,1
2170,CMake,programming,BR,2021,1
2132,R,programming,BR,2021,1
1829,Gherkin,programming,BR,2021,1
1770,Vim Script,programming,BR,2021,1
1453,Assembly,programming,BR,2021,1
1379,Elixir,programming,BR,2021,1
1280,Perl,programming,BR,2021,1
1237,Lua,programming,BR,2021,1
1231,TSQL,programming,BR,2021,1
1090,ShaderLab,programming,BR,2021,1
1039,ASP.NET,programming,BR,2021,1
1009,HLSL,programming,BR,2021,1
929,HCL,programming,BR,2021,1
909,Rust,programming,BR,2021,1
846,Smarty,programming,BR,2021,1
820,Pascal,programming,BR,2021,1
808,MATLAB,programming,BR,2021,1
694,PLpgSQL,programming,BR,2021,1
681,GLSL,programming,BR,2021,1
658,XSLT,programming,BR,2021,1
591,CoffeeScript,programming,BR,2021,1
552,M4,programming,BR,2021,1
530,Emacs Lisp,programming,BR,2021,1
494,Haskell,programming,BR,2021,1
481,Groovy,programming,BR,2021,1
468,Yacc,programming,BR,2021,1
464,Lex,programming,BR,2021,1
453,QMake,programming,BR,2021,1
448,Fortran,programming,BR,2021,1
421,Scala,programming,BR,2021,1
401,Mako,programming,BR,2021,1
365,Awk,programming,BR,2021,1
363,Clojure,programming,BR,2021,1
356,PLSQL,programming,BR,2021,1
346,GDScript,programming,BR,2021,1
322,sed,programming,BR,2021,1
319,Tcl,programming,BR,2021,1
309,Objective-C++,programming,BR,2021,1
289,VHDL,programming,BR,2021,1
285,VBA,programming,BR,2021,1
263,Smalltalk,programming,BR,2021,1
261,Mathematica,programming,BR,2021,1
239,Solidity,programming,BR,2021,1
238,Julia,programming,BR,2021,1
237,GAP,programming,BR,2021,1
236,PureBasic,programming,BR,2021,1
235,Raku,programming,BR,2021,1
226,FreeMarker,programming,BR,2021,1
218,Prolog,programming,BR,2021,1
217,Visual Basic .NET,programming,BR,2021,1
216,Scheme,programming,BR,2021,1
209,VBScript,programming,BR,2021,1
208,RobotFramework,programming,BR,2021,1
206,ANTLR,programming,BR,2021,1
200,GDB,programming,BR,2021,1
195,Cuda,programming,BR,2021,1
180,Standard ML,programming,BR,2021,1
179,NSIS,programming,BR,2021,1
176,Processing,programming,BR,2021,1
170,Verilog,programming,BR,2021,1
166,Nix,programming,BR,2021,1
160,Common Lisp,programming,BR,2021,1
155,QML,programming,BR,2021,1
146,Forth,programming,BR,2021,1
140,SWIG,programming,BR,2021,1
139,Stata,programming,BR,2021,1
138,xBase,programming,BR,2021,1
134,Inno Setup,programming,BR,2021,1
130,F#,programming,BR,2021,1
128,Meson,programming,BR,2021,1
128,D,programming,BR,2021,1
127,Erlang,programming,BR,2021,1
126,Gnuplot,programming,BR,2021,1
123,SmPL,programming,BR,2021,1
122,Rebol,programming,BR,2021,1
122,Classic ASP,programming,BR,2021,1
118,Scilab,programming,BR,2021,1
116,M,programming,BR,2021,1
111,AMPL,programming,BR,2021,1
108,Pawn,programming,BR,2021,1
104,XS,programming,BR,2021,1
101,NASL,programming,BR,2021,1
188,HTML,markup,BW,2021,1
11615,HTML,markup,BY,2021,1
8673,CSS,markup,BY,2021,1
2847,SCSS,markup,BY,2021,1
523,Less,markup,BY,2021,1
469,Vue,markup,BY,2021,1
421,Jupyter Notebook,markup,BY,2021,1
227,Sass,markup,BY,2021,1
189,Pug,markup,BY,2021,1
183,Blade,markup,BY,2021,1
178,Roff,markup,BY,2021,1
151,Handlebars,markup,BY,2021,1
109,EJS,markup,BY,2021,1
104,Twig,markup,BY,2021,1
9922,JavaScript,programming,BY,2021,1
4404,Java,programming,BY,2021,1
3188,Shell,programming,BY,2021,1
3045,Python,programming,BY,2021,1
2316,C#,programming,BY,2021,1
2130,TypeScript,programming,BY,2021,1
1581,Dockerfile,programming,BY,2021,1
1557,C++,programming,BY,2021,1
1386,Ruby,programming,BY,2021,1
1306,PHP,programming,BY,2021,1
1110,C,programming,BY,2021,1
1059,Makefile,programming,BY,2021,1
798,Batchfile,programming,BY,2021,1
737,Kotlin,programming,BY,2021,1
593,Swift,programming,BY,2021,1
585,Objective-C,programming,BY,2021,1
481,CMake,programming,BY,2021,1
399,Go,programming,BY,2021,1
380,PowerShell,programming,BY,2021,1
248,Assembly,programming,BY,2021,1
224,Gherkin,programming,BY,2021,1
223,Hack,programming,BY,2021,1
192,ShaderLab,programming,BY,2021,1
178,Perl,programming,BY,2021,1
177,TSQL,programming,BY,2021,1
163,HLSL,programming,BY,2021,1
160,Dart,programming,BY,2021,1
160,Groovy,programming,BY,2021,1
159,ASP.NET,programming,BY,2021,1
146,Starlark,programming,BY,2021,1
143,Lua,programming,BY,2021,1
137,QMake,programming,BY,2021,1
128,XSLT,programming,BY,2021,1
123,GLSL,programming,BY,2021,1
123,Smarty,programming,BY,2021,1
122,Vim Script,programming,BY,2021,1
110,Pascal,programming,BY,2021,1
103,Scala,programming,BY,2021,1
62019,HTML,markup,CA,2021,1
47174,CSS,markup,CA,2021,1
14308,SCSS,markup,CA,2021,1
8847,Jupyter Notebook,markup,CA,2021,1
2799,Vue,markup,CA,2021,1
2637,TeX,markup,CA,2021,1
2155,Roff,markup,CA,2021,1
1748,Less,markup,CA,2021,1
1558,Handlebars,markup,CA,2021,1
1430,EJS,markup,CA,2021,1
1123,Pug,markup,CA,2021,1
952,Rich Text Format,markup,CA,2021,1
735,Blade,markup,CA,2021,1
583,Sass,markup,CA,2021,1
474,Mustache,markup,CA,2021,1
333,Svelte,markup,CA,2021,1
325,Stylus,markup,CA,2021,1
306,Twig,markup,CA,2021,1
241,Vim Snippet,markup,CA,2021,1
240,PostScript,markup,CA,2021,1
225,Liquid,markup,CA,2021,1
128,Haml,markup,CA,2021,1
108,Nunjucks,markup,CA,2021,1
52578,JavaScript,programming,CA,2021,1
34090,Python,programming,CA,2021,1
29557,Shell,programming,CA,2021,1
16052,Java,programming,CA,2021,1
12397,Dockerfile,programming,CA,2021,1
11907,C++,programming,CA,2021,1
11864,Ruby,programming,CA,2021,1
11384,Makefile,programming,CA,2021,1
10805,TypeScript,programming,CA,2021,1
10511,C,programming,CA,2021,1
8823,C#,programming,CA,2021,1
6912,PHP,programming,CA,2021,1
6294,Batchfile,programming,CA,2021,1
4786,Objective-C,programming,CA,2021,1
4037,CMake,programming,CA,2021,1
3847,Go,programming,CA,2021,1
3379,PowerShell,programming,CA,2021,1
3095,R,programming,CA,2021,1
2800,Swift,programming,CA,2021,1
2451,Assembly,programming,CA,2021,1
2439,Perl,programming,CA,2021,1
2364,Kotlin,programming,CA,2021,1
2135,Vim Script,programming,CA,2021,1
1914,ShaderLab,programming,CA,2021,1
1852,HLSL,programming,CA,2021,1
1785,Lua,programming,CA,2021,1
1663,GLSL,programming,CA,2021,1
1508,Rust,programming,CA,2021,1
1497,MATLAB,programming,CA,2021,1
1273,Hack,programming,CA,2021,1
1203,HCL,programming,CA,2021,1
1185,M4,programming,CA,2021,1
