num_pushers,language,language_type,iso2_code,year,quarter
104,COBOL,programming,AR,2023,1
118,Markdown,prose,AR,2023,1
9606,HTML,markup,AT,2023,1
7661,CSS,markup,AT,2023,1
2553,SCSS,markup,AT,2023,1
1554,Jupyter Notebook,markup,AT,2023,1
806,Vue,markup,AT,2023,1
726,TeX,markup,AT,2023,1
591,Roff,markup,AT,2023,1
350,Less,markup,AT,2023,1
275,Jinja,markup,AT,2023,1
271,Handlebars,markup,AT,2023,1
202,EJS,markup,AT,2023,1
200,Svelte,markup,AT,2023,1
181,Mustache,markup,AT,2023,1
151,Twig,markup,AT,2023,1
150,Blade,markup,AT,2023,1
145,Rich Text Format,markup,AT,2023,1
137,Sass,markup,AT,2023,1
107,Pug,markup,AT,2023,1
8497,JavaScript,programming,AT,2023,1
6486,Python,programming,AT,2023,1
6360,Shell,programming,AT,2023,1
3494,TypeScript,programming,AT,2023,1
3476,Java,programming,AT,2023,1
3406,Dockerfile,programming,AT,2023,1
2579,Makefile,programming,AT,2023,1
2561,C++,programming,AT,2023,1
2520,C,programming,AT,2023,1
2248,C#,programming,AT,2023,1
1614,Batchfile,programming,AT,2023,1
1574,PHP,programming,AT,2023,1
1428,CMake,programming,AT,2023,1
1385,Ruby,programming,AT,2023,1
922,Kotlin,programming,AT,2023,1
864,Go,programming,AT,2023,1
806,PowerShell,programming,AT,2023,1
766,Rust,programming,AT,2023,1
689,Lua,programming,AT,2023,1
632,Perl,programming,AT,2023,1
623,Objective-C,programming,AT,2023,1
603,R,programming,AT,2023,1
548,Assembly,programming,AT,2023,1
544,Swift,programming,AT,2023,1
406,XSLT,programming,AT,2023,1
381,Smarty,programming,AT,2023,1
373,Vim Script,programming,AT,2023,1
363,GLSL,programming,AT,2023,1
356,HLSL,programming,AT,2023,1
342,ShaderLab,programming,AT,2023,1
333,M4,programming,AT,2023,1
292,Groovy,programming,AT,2023,1
291,Hack,programming,AT,2023,1
290,HCL,programming,AT,2023,1
264,Nix,programming,AT,2023,1
258,Dart,programming,AT,2023,1
245,Awk,programming,AT,2023,1
243,Objective-C++,programming,AT,2023,1
227,MATLAB,programming,AT,2023,1
221,Emacs Lisp,programming,AT,2023,1
217,Procfile,programming,AT,2023,1
192,PLpgSQL,programming,AT,2023,1
183,Gherkin,programming,AT,2023,1
175,QMake,programming,AT,2023,1
173,Yacc,programming,AT,2023,1
170,Starlark,programming,AT,2023,1
167,sed,programming,AT,2023,1
163,Tcl,programming,AT,2023,1
159,Lex,programming,AT,2023,1
151,Haskell,programming,AT,2023,1
140,Scala,programming,AT,2023,1
137,NSIS,programming,AT,2023,1
135,Cython,programming,AT,2023,1
123,Scheme,programming,AT,2023,1
120,Solidity,programming,AT,2023,1
120,Fortran,programming,AT,2023,1
115,TSQL,programming,AT,2023,1
114,Meson,programming,AT,2023,1
113,Julia,programming,AT,2023,1
112,Pascal,programming,AT,2023,1
112,Cuda,programming,AT,2023,1
108,NASL,programming,AT,2023,1
106,Raku,programming,AT,2023,1
105,ANTLR,programming,AT,2023,1
102,GDB,programming,AT,2023,1
102,QML,programming,AT,2023,1
26562,HTML,markup,AU,2023,1
21643,CSS,markup,AU,2023,1
5942,SCSS,markup,AU,2023,1
3822,Jupyter Notebook,markup,AU,2023,1
1400,Vue,markup,AU,2023,1
1317,TeX,markup,AU,2023,1
1231,Roff,markup,AU,2023,1
762,Less,markup,AU,2023,1
740,EJS,markup,AU,2023,1
699,Handlebars,markup,AU,2023,1
552,Jinja,markup,AU,2023,1
504,Svelte,markup,AU,2023,1
471,Mustache,markup,AU,2023,1
382,Pug,markup,AU,2023,1
366,Rich Text Format,markup,AU,2023,1
329,Blade,markup,AU,2023,1
263,Sass,markup,AU,2023,1
248,Astro,markup,AU,2023,1
145,Twig,markup,AU,2023,1
143,Nunjucks,markup,AU,2023,1
123,Liquid,markup,AU,2023,1
116,Vim Snippet,markup,AU,2023,1
114,Stylus,markup,AU,2023,1
24426,JavaScript,programming,AU,2023,1
16064,Python,programming,AU,2023,1
16043,Shell,programming,AU,2023,1
8541,TypeScript,programming,AU,2023,1
7988,Dockerfile,programming,AU,2023,1
6108,Makefile,programming,AU,2023,1
5266,C,programming,AU,2023,1
5250,C++,programming,AU,2023,1
4938,Java,programming,AU,2023,1
4649,C#,programming,AU,2023,1
4116,Ruby,programming,AU,2023,1
3325,Batchfile,programming,AU,2023,1
2614,PHP,programming,AU,2023,1
2495,Go,programming,AU,2023,1
2488,CMake,programming,AU,2023,1
2430,PowerShell,programming,AU,2023,1
1841,Lua,programming,AU,2023,1
1741,R,programming,AU,2023,1
1740,Rust,programming,AU,2023,1
1415,Objective-C,programming,AU,2023,1
1325,HCL,programming,AU,2023,1
1316,Kotlin,programming,AU,2023,1
1305,Perl,programming,AU,2023,1
1241,Assembly,programming,AU,2023,1
1210,Swift,programming,AU,2023,1
1006,Vim Script,programming,AU,2023,1
882,Procfile,programming,AU,2023,1
816,Smarty,programming,AU,2023,1
785,GLSL,programming,AU,2023,1
745,HLSL,programming,AU,2023,1
720,ShaderLab,programming,AU,2023,1
709,XSLT,programming,AU,2023,1
697,Nix,programming,AU,2023,1
632,M4,programming,AU,2023,1
588,MATLAB,programming,AU,2023,1
571,Objective-C++,programming,AU,2023,1
553,Dart,programming,AU,2023,1
508,Emacs Lisp,programming,AU,2023,1
487,Groovy,programming,AU,2023,1
478,Solidity,programming,AU,2023,1
468,Hack,programming,AU,2023,1
451,Starlark,programming,AU,2023,1
434,PLpgSQL,programming,AU,2023,1
417,TSQL,programming,AU,2023,1
411,Gherkin,programming,AU,2023,1
389,Awk,programming,AU,2023,1
367,Yacc,programming,AU,2023,1
359,Haskell,programming,AU,2023,1
326,Cython,programming,AU,2023,1
314,Scala,programming,AU,2023,1
300,sed,programming,AU,2023,1
298,Fortran,programming,AU,2023,1
289,Lex,programming,AU,2023,1
270,Cuda,programming,AU,2023,1
263,ASP.NET,programming,AU,2023,1
258,GDB,programming,AU,2023,1
257,Scheme,programming,AU,2023,1
248,Smalltalk,programming,AU,2023,1
241,Tcl,programming,AU,2023,1
241,Pascal,programming,AU,2023,1
241,QMake,programming,AU,2023,1
234,Bicep,programming,AU,2023,1
229,Raku,programming,AU,2023,1
223,SourcePawn,programming,AU,2023,1
222,NSIS,programming,AU,2023,1
219,Julia,programming,AU,2023,1
207,Mako,programming,AU,2023,1
207,CoffeeScript,programming,AU,2023,1
205,GAP,programming,AU,2023,1
203,Mathematica,programming,AU,2023,1
203,Meson,programming,AU,2023,1
202,NASL,programming,AU,2023,1
202,Inno Setup,programming,AU,2023,1
202,PLSQL,programming,AU,2023,1
183,AutoHotkey,programming,AU,2023,1
175,Clojure,programming,AU,2023,1
173,GDScript,programming,AU,2023,1
160,F#,programming,AU,2023,1
158,SWIG,programming,AU,2023,1
157,Prolog,programming,AU,2023,1
156,VBScript,programming,AU,2023,1
149,Elixir,programming,AU,2023,1
145,Gnuplot,programming,AU,2023,1
144,FreeMarker,programming,AU,2023,1
144,Common Lisp,programming,AU,2023,1
135,ANTLR,programming,AU,2023,1
133,Visual Basic .NET,programming,AU,2023,1
129,Pawn,programming,AU,2023,1
123,AppleScript,programming,AU,2023,1
123,SmPL,programming,AU,2023,1
116,D,programming,AU,2023,1
108,Jsonnet,programming,AU,2023,1
108,DIGITAL Command Language,programming,AU,2023,1
107,Verilog,programming,AU,2023,1
102,Erlang,programming,AU,2023,1
101,VBA,programming,AU,2023,1
4440,HTML,markup,AZ,2023,1
3831,CSS,markup,AZ,2023,1
1416,SCSS,markup,AZ,2023,1
198,Jupyter Notebook,markup,AZ,2023,1
144,Less,markup,AZ,2023,1
108,Blade,markup,AZ,2023,1
3446,JavaScript,programming,AZ,2023,1
1140,C#,programming,AZ,2023,1
919,Java,programming,AZ,2023,1
888,Python,programming,AZ,2023,1
689,Shell,programming,AZ,2023,1
562,TypeScript,programming,AZ,2023,1
420,PHP,programming,AZ,2023,1
379,Dockerfile,programming,AZ,2023,1
267,C++,programming,AZ,2023,1
227,Kotlin,programming,AZ,2023,1
221,C,programming,AZ,2023,1
208,Ruby,programming,AZ,2023,1
188,Swift,programming,AZ,2023,1
165,Objective-C,programming,AZ,2023,1
144,Makefile,programming,AZ,2023,1
144,CMake,programming,AZ,2023,1
122,Dart,programming,AZ,2023,1
114,Batchfile,programming,AZ,2023,1
2118,HTML,markup,BA,2023,1
1898,CSS,markup,BA,2023,1
381,SCSS,markup,BA,2023,1
101,Vue,markup,BA,2023,1
1926,JavaScript,programming,BA,2023,1
588,Shell,programming,BA,2023,1
563,TypeScript,programming,BA,2023,1
542,Java,programming,BA,2023,1
431,C#,programming,BA,2023,1
414,Python,programming,BA,2023,1
322,C++,programming,BA,2023,1
307,PHP,programming,BA,2023,1
293,Dockerfile,programming,BA,2023,1
256,C,programming,BA,2023,1
168,Kotlin,programming,BA,2023,1
142,Makefile,programming,BA,2023,1
139,CMake,programming,BA,2023,1
138,Objective-C,programming,BA,2023,1
133,Swift,programming,BA,2023,1
128,Ruby,programming,BA,2023,1
110,Dart,programming,BA,2023,1
102,Batchfile,programming,BA,2023,1
32785,HTML,markup,BD,2023,1
29674,CSS,markup,BD,2023,1
5278,SCSS,markup,BD,2023,1
2845,Blade,markup,BD,2023,1
2583,Jupyter Notebook,markup,BD,2023,1
1375,Vue,markup,BD,2023,1
881,Less,markup,BD,2023,1
554,EJS,markup,BD,2023,1
327,Handlebars,markup,BD,2023,1
276,TeX,markup,BD,2023,1
247,Roff,markup,BD,2023,1
137,Pug,markup,BD,2023,1
117,Rich Text Format,markup,BD,2023,1
108,Sass,markup,BD,2023,1
102,Svelte,markup,BD,2023,1
25376,JavaScript,programming,BD,2023,1
7527,Python,programming,BD,2023,1
7429,Shell,programming,BD,2023,1
6779,PHP,programming,BD,2023,1
4856,C++,programming,BD,2023,1
4437,Java,programming,BD,2023,1
3766,TypeScript,programming,BD,2023,1
3707,C,programming,BD,2023,1
2251,Hack,programming,BD,2023,1
2076,Kotlin,programming,BD,2023,1
1839,Objective-C,programming,BD,2023,1
1797,Swift,programming,BD,2023,1
1768,Dockerfile,programming,BD,2023,1
1733,Dart,programming,BD,2023,1
1605,C#,programming,BD,2023,1
1413,CMake,programming,BD,2023,1
1202,Ruby,programming,BD,2023,1
1110,Makefile,programming,BD,2023,1
736,Batchfile,programming,BD,2023,1
682,Procfile,programming,BD,2023,1
605,Go,programming,BD,2023,1
515,PowerShell,programming,BD,2023,1
365,Assembly,programming,BD,2023,1
333,ASP.NET,programming,BD,2023,1
216,Lua,programming,BD,2023,1
215,Perl,programming,BD,2023,1
212,Rust,programming,BD,2023,1
206,Solidity,programming,BD,2023,1
181,Smarty,programming,BD,2023,1
180,Objective-C++,programming,BD,2023,1
170,TSQL,programming,BD,2023,1
169,MATLAB,programming,BD,2023,1
167,Starlark,programming,BD,2023,1
160,XSLT,programming,BD,2023,1
157,Nix,programming,BD,2023,1
133,Gherkin,programming,BD,2023,1
120,HCL,programming,BD,2023,1
119,R,programming,BD,2023,1
116,ShaderLab,programming,BD,2023,1
116,HLSL,programming,BD,2023,1
116,CoffeeScript,programming,BD,2023,1
113,Cython,programming,BD,2023,1
113,Lex,programming,BD,2023,1
110,Vim Script,programming,BD,2023,1
108,Yacc,programming,BD,2023,1
101,Fortran,programming,BD,2023,1
11326,HTML,markup,BE,2023,1
9383,CSS,markup,BE,2023,1
3149,SCSS,markup,BE,2023,1
1735,Jupyter Notebook,markup,BE,2023,1
743,Vue,markup,BE,2023,1
720,TeX,markup,BE,2023,1
510,Roff,markup,BE,2023,1
416,Blade,markup,BE,2023,1
333,Less,markup,BE,2023,1
303,Jinja,markup,BE,2023,1
303,Twig,markup,BE,2023,1
278,Handlebars,markup,BE,2023,1
247,Svelte,markup,BE,2023,1
233,EJS,markup,BE,2023,1
174,Mustache,markup,BE,2023,1
164,Sass,markup,BE,2023,1
145,Pug,markup,BE,2023,1
122,Rich Text Format,markup,BE,2023,1
120,Liquid,markup,BE,2023,1
10253,JavaScript,programming,BE,2023,1
6867,Python,programming,BE,2023,1
6569,Shell,programming,BE,2023,1
3503,TypeScript,programming,BE,2023,1
3376,Dockerfile,programming,BE,2023,1
2725,Java,programming,BE,2023,1
2659,Makefile,programming,BE,2023,1
2253,C,programming,BE,2023,1
2219,C++,programming,BE,2023,1
2215,C#,programming,BE,2023,1
2135,PHP,programming,BE,2023,1
1513,Ruby,programming,BE,2023,1
1400,Batchfile,programming,BE,2023,1
1126,CMake,programming,BE,2023,1
836,PowerShell,programming,BE,2023,1
671,Go,programming,BE,2023,1
649,R,programming,BE,2023,1
646,Kotlin,programming,BE,2023,1
638,Lua,programming,BE,2023,1
621,Rust,programming,BE,2023,1
609,Objective-C,programming,BE,2023,1
542,Perl,programming,BE,2023,1
431,Swift,programming,BE,2023,1
412,Hack,programming,BE,2023,1
396,Assembly,programming,BE,2023,1
392,XSLT,programming,BE,2023,1
380,Smarty,programming,BE,2023,1
365,Vim Script,programming,BE,2023,1
317,HLSL,programming,BE,2023,1
305,HCL,programming,BE,2023,1
302,MATLAB,programming,BE,2023,1
287,Procfile,programming,BE,2023,1
282,ShaderLab,programming,BE,2023,1
272,GLSL,programming,BE,2023,1
265,Dart,programming,BE,2023,1
257,M4,programming,BE,2023,1
225,Nix,programming,BE,2023,1
222,Groovy,programming,BE,2023,1
216,Gherkin,programming,BE,2023,1
185,TSQL,programming,BE,2023,1
181,Objective-C++,programming,BE,2023,1
177,Fortran,programming,BE,2023,1
161,Scala,programming,BE,2023,1
156,PLpgSQL,programming,BE,2023,1
154,Emacs Lisp,programming,BE,2023,1
153,Solidity,programming,BE,2023,1
146,Awk,programming,BE,2023,1
145,Julia,programming,BE,2023,1
140,Cython,programming,BE,2023,1
138,PLSQL,programming,BE,2023,1
131,Scheme,programming,BE,2023,1
130,Starlark,programming,BE,2023,1
128,Tcl,programming,BE,2023,1
127,Haskell,programming,BE,2023,1
123,QMake,programming,BE,2023,1
116,NSIS,programming,BE,2023,1
113,Yacc,programming,BE,2023,1
105,Cuda,programming,BE,2023,1
103,sed,programming,BE,2023,1
103,Pascal,programming,BE,2023,1
268,HTML,markup,BF,2023,1
227,CSS,markup,BF,2023,1
179,JavaScript,programming,BF,2023,1
118,Python,programming,BF,2023,1
7656,HTML,markup,BG,2023,1
6592,CSS,markup,BG,2023,1
1716,SCSS,markup,BG,2023,1
361,Jupyter Notebook,markup,BG,2023,1
320,Vue,markup,BG,2023,1
307,Handlebars,markup,BG,2023,1
183,Less,markup,BG,2023,1
179,Blade,markup,BG,2023,1
174,Roff,markup,BG,2023,1
157,EJS,markup,BG,2023,1
145,Mustache,markup,BG,2023,1
103,TeX,markup,BG,2023,1
7437,JavaScript,programming,BG,2023,1
2855,Python,programming,BG,2023,1
2797,Shell,programming,BG,2023,1
2725,C#,programming,BG,2023,1
2602,Java,programming,BG,2023,1
2100,TypeScript,programming,BG,2023,1
1575,Dockerfile,programming,BG,2023,1
1542,C++,programming,BG,2023,1
1079,C,programming,BG,2023,1
1051,PHP,programming,BG,2023,1
956,Makefile,programming,BG,2023,1
725,Batchfile,programming,BG,2023,1
541,Ruby,programming,BG,2023,1
510,Go,programming,BG,2023,1
461,CMake,programming,BG,2023,1
343,TSQL,programming,BG,2023,1
320,PowerShell,programming,BG,2023,1
309,Kotlin,programming,BG,2023,1
275,Objective-C,programming,BG,2023,1
263,Lua,programming,BG,2023,1
249,Rust,programming,BG,2023,1
228,Swift,programming,BG,2023,1
199,HCL,programming,BG,2023,1
193,Assembly,programming,BG,2023,1
186,Smarty,programming,BG,2023,1
181,Solidity,programming,BG,2023,1
176,Perl,programming,BG,2023,1
165,Procfile,programming,BG,2023,1
162,Vim Script,programming,BG,2023,1
144,Hack,programming,BG,2023,1
137,HLSL,programming,BG,2023,1
128,ASP.NET,programming,BG,2023,1
122,ShaderLab,programming,BG,2023,1
117,XSLT,programming,BG,2023,1
117,GLSL,programming,BG,2023,1
112,Dart,programming,BG,2023,1
112,Smalltalk,programming,BG,2023,1
111,PLpgSQL,programming,BG,2023,1
109,Objective-C++,programming,BG,2023,1
104,Nix,programming,BG,2023,1
101,Groovy,programming,BG,2023,1
101,Gherkin,programming,BG,2023,1
499,HTML,markup,BH,2023,1
345,CSS,markup,BH,2023,1
324,JavaScript,programming,BH,2023,1
185,Python,programming,BH,2023,1
127,Shell,programming,BH,2023,1
154,HTML,markup,BI,2023,1
128,CSS,markup,BI,2023,1
122,JavaScript,programming,BI,2023,1
763,HTML,markup,BJ,2023,1
674,CSS,markup,BJ,2023,1
167,SCSS,markup,BJ,2023,1
140,Blade,markup,BJ,2023,1
658,JavaScript,programming,BJ,2023,1
354,Shell,programming,BJ,2023,1
292,PHP,programming,BJ,2023,1
251,Python,programming,BJ,2023,1
209,C,programming,BJ,2023,1
120,TypeScript,programming,BJ,2023,1
158,HTML,markup,BN,2023,1
133,CSS,markup,BN,2023,1
128,JavaScript,programming,BN,2023,1
2570,HTML,markup,BO,2023,1
2154,CSS,markup,BO,2023,1
614,SCSS,markup,BO,2023,1
366,Blade,markup,BO,2023,1
223,Vue,markup,BO,2023,1
192,Jupyter Notebook,markup,BO,2023,1
2347,JavaScript,programming,BO,2023,1
865,Shell,programming,BO,2023,1
773,Python,programming,BO,2023,1
747,TypeScript,programming,BO,2023,1
694,PHP,programming,BO,2023,1
587,Java,programming,BO,2023,1
345,Dockerfile,programming,BO,2023,1
324,C++,programming,BO,2023,1
322,C#,programming,BO,2023,1
266,Kotlin,programming,BO,2023,1
248,C,programming,BO,2023,1
221,Objective-C,programming,BO,2023,1
213,Swift,programming,BO,2023,1
199,Dart,programming,BO,2023,1
182,CMake,programming,BO,2023,1
176,Hack,programming,BO,2023,1
134,Ruby,programming,BO,2023,1
126,Makefile,programming,BO,2023,1
113,Procfile,programming,BO,2023,1
165847,HTML,markup,BR,2023,1
138968,CSS,markup,BR,2023,1
22313,SCSS,markup,BR,2023,1
12670,Jupyter Notebook,markup,BR,2023,1
6505,Vue,markup,BR,2023,1
4821,Blade,markup,BR,2023,1
3625,EJS,markup,BR,2023,1
2702,Handlebars,markup,BR,2023,1
2185,Less,markup,BR,2023,1
1910,Roff,markup,BR,2023,1
1777,TeX,markup,BR,2023,1
1354,Sass,markup,BR,2023,1
838,Jinja,markup,BR,2023,1
794,Pug,markup,BR,2023,1
743,Mustache,markup,BR,2023,1
710,Svelte,markup,BR,2023,1
474,Rich Text Format,markup,BR,2023,1
338,Astro,markup,BR,2023,1
271,Twig,markup,BR,2023,1
233,Stylus,markup,BR,2023,1
198,kvlang,markup,BR,2023,1
169,Closure Templates,markup,BR,2023,1
167,Liquid,markup,BR,2023,1
165,Vim Snippet,markup,BR,2023,1
158,PostScript,markup,BR,2023,1
140,Nunjucks,markup,BR,2023,1
136734,JavaScript,programming,BR,2023,1
49046,TypeScript,programming,BR,2023,1
48445,Python,programming,BR,2023,1
43355,Shell,programming,BR,2023,1
42695,Java,programming,BR,2023,1
22384,Dockerfile,programming,BR,2023,1
18850,PHP,programming,BR,2023,1
17634,C#,programming,BR,2023,1
17305,C,programming,BR,2023,1
15688,C++,programming,BR,2023,1
10712,Makefile,programming,BR,2023,1
9360,Ruby,programming,BR,2023,1
9297,Kotlin,programming,BR,2023,1
8261,Objective-C,programming,BR,2023,1
7158,CMake,programming,BR,2023,1
7022,Swift,programming,BR,2023,1
6518,Batchfile,programming,BR,2023,1
6062,Dart,programming,BR,2023,1
6058,Go,programming,BR,2023,1
5213,Hack,programming,BR,2023,1
4085,PowerShell,programming,BR,2023,1
4006,Procfile,programming,BR,2023,1
3157,Lua,programming,BR,2023,1
2483,Objective-C++,programming,BR,2023,1
2424,HCL,programming,BR,2023,1
2344,Rust,programming,BR,2023,1
2106,Starlark,programming,BR,2023,1
2092,R,programming,BR,2023,1
1980,Assembly,programming,BR,2023,1
1908,Nix,programming,BR,2023,1
1517,Vim Script,programming,BR,2023,1
1512,Perl,programming,BR,2023,1
1503,Smarty,programming,BR,2023,1
1488,TSQL,programming,BR,2023,1
1475,HLSL,programming,BR,2023,1
1433,ShaderLab,programming,BR,2023,1
1400,Gherkin,programming,BR,2023,1
1210,XSLT,programming,BR,2023,1
1000,PLpgSQL,programming,BR,2023,1
913,GLSL,programming,BR,2023,1
877,Pascal,programming,BR,2023,1
868,Cython,programming,BR,2023,1
768,MATLAB,programming,BR,2023,1
729,Fortran,programming,BR,2023,1
722,Portugol,programming,BR,2023,1
701,Groovy,programming,BR,2023,1
694,ASP.NET,programming,BR,2023,1
676,Solidity,programming,BR,2023,1
667,GDScript,programming,BR,2023,1
647,Elixir,programming,BR,2023,1
638,M4,programming,BR,2023,1
627,Emacs Lisp,programming,BR,2023,1
621,Yacc,programming,BR,2023,1
616,GAP,programming,BR,2023,1
567,Haskell,programming,BR,2023,1
548,PLSQL,programming,BR,2023,1
511,Mako,programming,BR,2023,1
471,Awk,programming,BR,2023,1
459,Lex,programming,BR,2023,1
428,Clojure,programming,BR,2023,1
417,Scala,programming,BR,2023,1
406,FreeMarker,programming,BR,2023,1
